dataset,sid,key,group,scenario,split
d3,9000000000008934520,KIC 8934520,dsct_flag0,,dev
d3,9000000000008935686,KIC 8935686,dsct_flag0,,dev
d3,9000000000008936034,KIC 8936034,dsct_flag0,,dev
d3,9000000000008938174,KIC 8938174,dsct_flag0,,dev
d3,9000000000008939379,KIC 8939379,dsct_flag0,,holdout
d3,9000000000008940030,KIC 8940030,dsct_flag0,,dev
d3,9000000000008950675,KIC 8950675,dsct_flag0,,holdout
d3,9000000000008955871,KIC 8955871,dsct_flag0,,holdout
d3,9000000000008956522,KIC 8956522,dsct_flag0,,dev
d3,9000000000008959395,KIC 8959395,dsct_flag0,,holdout
d3,9000000000008964073,KIC 8964073,dsct_flag0,,holdout
d3,9000000000008975965,KIC 8975965,dsct_flag0,,holdout
d3,9000000000008985278,KIC 8985278,dsct_flag0,,dev
d3,9000000000009002496,KIC 9002496,dsct_flag0,,dev
d3,9000000000009003618,KIC 9003618,dsct_flag0,,dev
d3,9000000000009006372,KIC 9006372,dsct_flag0,,dev
d3,9000000000009009036,KIC 9009036,dsct_flag0,,dev
d3,9000000000009009421,KIC 9009421,dsct_flag0,,holdout
d3,9000000000009009624,KIC 9009624,dsct_flag0,,dev
d3,9000000000009012615,KIC 9012615,dsct_flag0,,holdout
d3,9000000000009016688,KIC 9016688,dsct_flag0,,dev
d3,9000000000009017303,KIC 9017303,dsct_flag0,,holdout
d3,9000000000009018675,KIC 9018675,dsct_flag0,,holdout
d3,9000000000009018707,KIC 9018707,dsct_flag0,,holdout
d3,9000000000009021200,KIC 9021200,dsct_flag0,,dev
d3,9000000000009024721,KIC 9024721,dsct_flag0,,holdout
d3,9000000000009024810,KIC 9024810,dsct_flag0,,dev
d3,9000000000009025600,KIC 9025600,dsct_flag0,,dev
d3,9000000000009026752,KIC 9026752,dsct_flag0,,dev
d3,9000000000009027888,KIC 9027888,dsct_flag0,,dev
d3,9000000000009031731,KIC 9031731,dsct_flag0,,holdout
d3,9000000000009032703,KIC 9032703,dsct_flag0,,holdout
d3,9000000000009039885,KIC 9039885,dsct_flag0,,holdout
d3,9000000000009040202,KIC 9040202,dsct_flag0,,dev
d3,9000000000009040422,KIC 9040422,dsct_flag0,,dev
d3,9000000000009041740,KIC 9041740,dsct_flag0,,dev
d3,9000000000009071682,KIC 9071682,dsct_flag0,,dev
d3,9000000000009073315,KIC 9073315,dsct_flag0,,holdout
d3,9000000000009073445,KIC 9073445,dsct_flag0,,holdout
d3,9000000000009076051,KIC 9076051,dsct_flag0,,holdout
d3,9000000000009076726,KIC 9076726,dsct_flag0,,dev
d3,9000000000009076741,KIC 9076741,dsct_flag0,,holdout
d3,9000000000009083686,KIC 9083686,dsct_flag0,,dev
d3,9000000000009084512,KIC 9084512,dsct_flag0,,dev
d3,9000000000009087074,KIC 9087074,dsct_flag0,,dev
d3,9000000000009092247,KIC 9092247,dsct_flag0,,holdout
d3,9000000000009092559,KIC 9092559,dsct_flag0,,holdout
d3,9000000000009092631,KIC 9092631,dsct_flag0,,holdout
d3,9000000000009093170,KIC 9093170,dsct_flag0,,dev
d3,9000000000009093179,KIC 9093179,dsct_flag0,,holdout
d3,9000000000009093300,KIC 9093300,dsct_flag0,,dev
d3,9000000000009095019,KIC 9095019,dsct_flag0,,holdout
d3,9000000000009106961,KIC 9106961,dsct_flag0,,holdout
d3,9000000000009108715,KIC 9108715,dsct_flag0,,holdout
d3,9000000000009111488,KIC 9111488,dsct_flag0,,dev
d3,9000000000009113086,KIC 9113086,dsct_flag0,,dev
d3,9000000000009117390,KIC 9117390,dsct_flag0,,dev
d3,9000000000009138695,KIC 9138695,dsct_flag0,,holdout
d3,9000000000009139731,KIC 9139731,dsct_flag0,,holdout
d3,9000000000009141552,KIC 9141552,dsct_flag0,,dev
d3,9000000000009141684,KIC 9141684,dsct_flag0,,dev
d3,9000000000009142121,KIC 9142121,dsct_flag0,,holdout
d3,9000000000009145390,KIC 9145390,dsct_flag0,,dev
d3,9000000000009146888,KIC 9146888,dsct_flag0,,dev
d3,9000000000009149716,KIC 9149716,dsct_flag0,,dev
d3,9000000000009156636,KIC 9156636,dsct_flag0,,dev
d3,9000000000009159978,KIC 9159978,dsct_flag0,,dev
d3,9000000000009160564,KIC 9160564,dsct_flag0,,dev
d3,9000000000009160739,KIC 9160739,dsct_flag0,,holdout
d3,9000000000009162248,KIC 9162248,dsct_flag0,,dev
d3,9000000000009163135,KIC 9163135,dsct_flag0,,holdout
d3,9000000000009165409,KIC 9165409,dsct_flag0,,holdout
d3,9000000000009165446,KIC 9165446,dsct_flag0,,dev
d3,9000000000009166386,KIC 9166386,dsct_flag0,,dev
d3,9000000000009173055,KIC 9173055,dsct_flag0,,holdout
d3,9000000000009175104,KIC 9175104,dsct_flag0,,dev
d3,9000000000009178548,KIC 9178548,dsct_flag0,,dev
d3,9000000000009179771,KIC 9179771,dsct_flag0,,holdout
d3,9000000000009182854,KIC 9182854,dsct_flag0,,dev
d3,9000000000009201343,KIC 9201343,dsct_flag0,,holdout
d3,9000000000009202452,KIC 9202452,dsct_flag0,,dev
d3,9000000000009203594,KIC 9203594,dsct_flag0,,dev
d3,9000000000009209074,KIC 9209074,dsct_flag0,,dev
d3,9000000000009209433,KIC 9209433,dsct_flag0,,holdout
d3,9000000000009220292,KIC 9220292,dsct_flag0,,dev
d3,9000000000009221245,KIC 9221245,dsct_flag0,,holdout
d3,9000000000009221966,KIC 9221966,dsct_flag0,,dev
d3,9000000000009222588,KIC 9222588,dsct_flag0,,dev
d3,9000000000009223109,KIC 9223109,dsct_flag0,,holdout
d3,9000000000009226540,KIC 9226540,dsct_flag0,,dev
d3,9000000000009229193,KIC 9229193,dsct_flag0,,holdout
d3,9000000000009229804,KIC 9229804,dsct_flag0,,dev
d3,9000000000009241195,KIC 9241195,dsct_flag0,,holdout
d3,9000000000009244172,KIC 9244172,dsct_flag0,,dev
d3,9000000000009262663,KIC 9262663,dsct_flag0,,holdout
d3,9000000000009264629,KIC 9264629,dsct_flag0,,holdout
d3,9000000000009265085,KIC 9265085,dsct_flag0,,holdout
d3,9000000000009268345,KIC 9268345,dsct_flag0,,holdout
d3,9000000000009278792,KIC 9278792,dsct_flag0,,dev
d3,9000000000009279772,KIC 9279772,dsct_flag0,,dev
d3,9000000000009279865,KIC 9279865,dsct_flag0,,holdout
d3,9000000000009282564,KIC 9282564,dsct_flag0,,dev
d3,9000000000009283315,KIC 9283315,dsct_flag0,,holdout
d3,9000000000009283963,KIC 9283963,dsct_flag0,,holdout
d3,9000000000009283977,KIC 9283977,dsct_flag0,,holdout
d3,9000000000009284059,KIC 9284059,dsct_flag0,,holdout
d3,9000000000009285133,KIC 9285133,dsct_flag0,,holdout
d3,9000000000009290326,KIC 9290326,dsct_flag0,,dev
d3,9000000000009292201,KIC 9292201,dsct_flag0,,holdout
d3,9000000000009292302,KIC 9292302,dsct_flag0,,dev
d3,9000000000009305656,KIC 9305656,dsct_flag0,,dev
d3,9000000000009307635,KIC 9307635,dsct_flag0,,holdout
d3,9000000000009326409,KIC 9326409,dsct_flag0,,holdout
d3,9000000000009327997,KIC 9327997,dsct_flag0,,holdout
d3,9000000000009330879,KIC 9330879,dsct_flag0,,holdout
d3,9000000000009334072,KIC 9334072,dsct_flag0,,dev
d3,9000000000009334630,KIC 9334630,dsct_flag0,,dev
d3,9000000000009335635,KIC 9335635,dsct_flag0,,holdout
d3,9000000000009336219,KIC 9336219,dsct_flag0,,holdout
d3,9000000000009344189,KIC 9344189,dsct_flag0,,holdout
d3,9000000000009344984,KIC 9344984,dsct_flag0,,dev
d3,9000000000009345042,KIC 9345042,dsct_flag0,,dev
d3,9000000000009345696,KIC 9345696,dsct_flag0,,dev
d3,9000000000009345734,KIC 9345734,dsct_flag0,,dev
d3,9000000000009345873,KIC 9345873,dsct_flag0,,holdout
d3,9000000000009347598,KIC 9347598,dsct_flag0,,dev
d3,9000000000009349512,KIC 9349512,dsct_flag0,,dev
d3,9000000000009352097,KIC 9352097,dsct_flag0,,holdout
d3,9000000000009357103,KIC 9357103,dsct_flag0,,holdout
d3,9000000000009389973,KIC 9389973,dsct_flag0,,holdout
d3,9000000000009401335,KIC 9401335,dsct_flag0,,holdout
d3,9000000000009402495,KIC 9402495,dsct_flag0,,holdout
d3,9000000000009408336,KIC 9408336,dsct_flag0,,dev
d3,9000000000009409310,KIC 9409310,dsct_flag0,,dev
d3,9000000000009412827,KIC 9412827,dsct_flag0,,holdout
d3,9000000000009413755,KIC 9413755,dsct_flag0,,holdout
d3,9000000000009414982,KIC 9414982,dsct_flag0,,dev
d3,9000000000009449234,KIC 9449234,dsct_flag0,,dev
d3,9000000000009450590,KIC 9450590,dsct_flag0,,dev
d3,9000000000009452462,KIC 9452462,dsct_flag0,,dev
d3,9000000000009455075,KIC 9455075,dsct_flag0,,holdout
d3,9000000000009455242,KIC 9455242,dsct_flag0,,dev
d3,9000000000009455322,KIC 9455322,dsct_flag0,,dev
d3,9000000000009455356,KIC 9455356,dsct_flag0,,dev
d3,9000000000009455924,KIC 9455924,dsct_flag0,,dev
d3,9000000000009456009,KIC 9456009,dsct_flag0,,holdout
d3,9000000000009456389,KIC 9456389,dsct_flag0,,holdout
d3,9000000000009456595,KIC 9456595,dsct_flag0,,holdout
d3,9000000000009456985,KIC 9456985,dsct_flag0,,holdout
d3,9000000000009466331,KIC 9466331,dsct_flag0,,holdout
d3,9000000000009466429,KIC 9466429,dsct_flag0,,holdout
d3,9000000000009466498,KIC 9466498,dsct_flag0,,dev
d3,9000000000009466660,KIC 9466660,dsct_flag0,,dev
d3,9000000000009467074,KIC 9467074,dsct_flag0,,dev
d3,9000000000009467357,KIC 9467357,dsct_flag0,,holdout
d3,9000000000009467485,KIC 9467485,dsct_flag0,,holdout
d3,9000000000009468800,KIC 9468800,dsct_flag0,,dev
d3,9000000000009469599,KIC 9469599,dsct_flag0,,holdout
d3,9000000000009471846,KIC 9471846,dsct_flag0,,dev
d3,9000000000009472553,KIC 9472553,dsct_flag0,,holdout
d3,9000000000009474067,KIC 9474067,dsct_flag0,,holdout
d3,9000000000009474675,KIC 9474675,dsct_flag0,,holdout
d3,9000000000009475286,KIC 9475286,dsct_flag0,,dev
d3,9000000000009480445,KIC 9480445,dsct_flag0,,holdout
d3,9000000000009509020,KIC 9509020,dsct_flag0,,dev
d3,9000000000009512022,KIC 9512022,dsct_flag0,,dev
d3,9000000000009514279,KIC 9514279,dsct_flag0,,holdout
d3,9000000000009515035,KIC 9515035,dsct_flag0,,holdout
d3,9000000000009519262,KIC 9519262,dsct_flag0,,dev
d3,9000000000009524829,KIC 9524829,dsct_flag0,,holdout
d3,9000000000009529425,KIC 9529425,dsct_flag0,,holdout
d3,9000000000009529777,KIC 9529777,dsct_flag0,,holdout
d3,9000000000009529932,KIC 9529932,dsct_flag0,,dev
d3,9000000000009531205,KIC 9531205,dsct_flag0,,holdout
d3,9000000000009533215,KIC 9533215,dsct_flag0,,holdout
d3,9000000000009533319,KIC 9533319,dsct_flag0,,holdout
d3,9000000000009533357,KIC 9533357,dsct_flag0,,holdout
d3,9000000000009534206,KIC 9534206,dsct_flag0,,dev
d3,9000000000009535275,KIC 9535275,dsct_flag0,,holdout
d3,9000000000009535729,KIC 9535729,dsct_flag0,,holdout
d3,9000000000009536121,KIC 9536121,dsct_flag0,,holdout
d3,9000000000009536335,KIC 9536335,dsct_flag0,,holdout
d3,9000000000009540796,KIC 9540796,dsct_flag0,,dev
d3,9000000000009544105,KIC 9544105,dsct_flag0,,holdout
d3,9000000000009550833,KIC 9550833,dsct_flag0,,holdout
d3,9000000000009570769,KIC 9570769,dsct_flag0,,holdout
d3,9000000000009573474,KIC 9573474,dsct_flag0,,dev
d3,9000000000009574825,KIC 9574825,dsct_flag0,,holdout
d3,9000000000009575208,KIC 9575208,dsct_flag0,,dev
d3,9000000000009578617,KIC 9578617,dsct_flag0,,holdout
d3,9000000000009579084,KIC 9579084,dsct_flag0,,dev
d3,9000000000009580130,KIC 9580130,dsct_flag0,,dev
d3,9000000000009580881,KIC 9580881,dsct_flag0,,holdout
d3,9000000000009581072,KIC 9581072,dsct_flag0,,dev
d3,9000000000009581773,KIC 9581773,dsct_flag0,,holdout
d3,9000000000009582263,KIC 9582263,dsct_flag0,,holdout
d3,9000000000009582288,KIC 9582288,dsct_flag0,,dev
d3,9000000000009582437,KIC 9582437,dsct_flag0,,holdout
d3,9000000000009582619,KIC 9582619,dsct_flag0,,holdout
d3,9000000000009583685,KIC 9583685,dsct_flag0,,holdout
d3,9000000000009589703,KIC 9589703,dsct_flag0,,holdout
d3,9000000000009590050,KIC 9590050,dsct_flag0,,dev
d3,9000000000009591745,KIC 9591745,dsct_flag0,,holdout
d3,9000000000009593788,KIC 9593788,dsct_flag0,,dev
d3,9000000000009594048,KIC 9594048,dsct_flag0,,dev
d3,9000000000009594553,KIC 9594553,dsct_flag0,,holdout
d3,9000000000009594695,KIC 9594695,dsct_flag0,,holdout
d3,9000000000009595230,KIC 9595230,dsct_flag0,,dev
d3,9000000000009595565,KIC 9595565,dsct_flag0,,holdout
d3,9000000000009595792,KIC 9595792,dsct_flag0,,dev
d3,9000000000009597676,KIC 9597676,dsct_flag0,,dev
d3,9000000000009598298,KIC 9598298,dsct_flag0,,dev
d3,9000000000009598334,KIC 9598334,dsct_flag0,,dev
d3,9000000000009601302,KIC 9601302,dsct_flag0,,dev
d3,9000000000009602210,KIC 9602210,dsct_flag0,,dev
d3,9000000000009603091,KIC 9603091,dsct_flag0,,holdout
d3,9000000000009603948,KIC 9603948,dsct_flag0,,dev
d3,9000000000009604148,KIC 9604148,dsct_flag0,,dev
d3,9000000000009604262,KIC 9604262,dsct_flag0,,dev
d3,9000000000009635815,KIC 9635815,dsct_flag0,,holdout
d3,9000000000009636432,KIC 9636432,dsct_flag0,,dev
d3,9000000000009636620,KIC 9636620,dsct_flag0,,dev
d3,9000000000009639403,KIC 9639403,dsct_flag0,,holdout
d3,9000000000009641367,KIC 9641367,dsct_flag0,,holdout
d3,9000000000009642041,KIC 9642041,dsct_flag0,,holdout
d3,9000000000009645184,KIC 9645184,dsct_flag0,,dev
d3,9000000000009645405,KIC 9645405,dsct_flag0,,holdout
d3,9000000000009651625,KIC 9651625,dsct_flag0,,holdout
d3,9000000000009651699,KIC 9651699,dsct_flag0,,holdout
d3,9000000000009652436,KIC 9652436,dsct_flag0,,dev
d3,9000000000009654199,KIC 9654199,dsct_flag0,,holdout
d3,9000000000009654789,KIC 9654789,dsct_flag0,,holdout
d3,9000000000009654924,KIC 9654924,dsct_flag0,,dev
d3,9000000000009654967,KIC 9654967,dsct_flag0,,holdout
d3,9000000000009655399,KIC 9655399,dsct_flag0,,holdout
d3,9000000000009655716,KIC 9655716,dsct_flag0,,dev
d3,9000000000009655730,KIC 9655730,dsct_flag0,,dev
d3,9000000000009655815,KIC 9655815,dsct_flag0,,holdout
d3,9000000000009655978,KIC 9655978,dsct_flag0,,dev
d3,9000000000009656139,KIC 9656139,dsct_flag0,,holdout
d3,9000000000009656811,KIC 9656811,dsct_flag0,,holdout
d3,9000000000009656934,KIC 9656934,dsct_flag0,,dev
d3,9000000000009657804,KIC 9657804,dsct_flag0,,dev
d3,9000000000009662168,KIC 9662168,dsct_flag0,,dev
d3,9000000000009662612,KIC 9662612,dsct_flag0,,dev
d3,9000000000009663377,KIC 9663377,dsct_flag0,,holdout
d3,9000000000009664968,KIC 9664968,dsct_flag0,,dev
d3,9000000000009697513,KIC 9697513,dsct_flag0,,holdout
d3,9000000000009700162,KIC 9700162,dsct_flag0,,dev
d3,9000000000009703584,KIC 9703584,dsct_flag0,,dev
d3,9000000000009703897,KIC 9703897,dsct_flag0,,holdout
d3,9000000000009704596,KIC 9704596,dsct_flag0,,dev
d3,9000000000009710659,KIC 9710659,dsct_flag0,,holdout
d3,9000000000009710770,KIC 9710770,dsct_flag0,,dev
d3,9000000000009712093,KIC 9712093,dsct_flag0,,holdout
d3,9000000000009712478,KIC 9712478,dsct_flag0,,dev
d3,9000000000009712634,KIC 9712634,dsct_flag0,,dev
d3,9000000000009715437,KIC 9715437,dsct_flag0,,holdout
d3,9000000000009715734,KIC 9715734,dsct_flag0,,dev
d3,9000000000009716076,KIC 9716076,dsct_flag0,,dev
d3,9000000000009716253,KIC 9716253,dsct_flag0,,holdout
d3,9000000000009716358,KIC 9716358,dsct_flag0,,dev
d3,9000000000009716563,KIC 9716563,dsct_flag0,,holdout
d3,9000000000009716843,KIC 9716843,dsct_flag0,,holdout
d3,9000000000009717031,KIC 9717031,dsct_flag0,,holdout
d3,9000000000009719270,KIC 9719270,dsct_flag0,,dev
d3,9000000000009719420,KIC 9719420,dsct_flag0,,dev
d3,9000000000009719699,KIC 9719699,dsct_flag0,,holdout
d3,9000000000009723890,KIC 9723890,dsct_flag0,,dev
d3,9000000000009723900,KIC 9723900,dsct_flag0,,dev
d3,9000000000009723932,KIC 9723932,dsct_flag0,,dev
d3,9000000000009757451,KIC 9757451,dsct_flag0,,holdout
d3,9000000000009761579,KIC 9761579,dsct_flag0,,holdout
d3,9000000000009765477,KIC 9765477,dsct_flag0,,holdout
d3,9000000000009766408,KIC 9766408,dsct_flag0,,dev
d3,9000000000009771350,KIC 9771350,dsct_flag0,,dev
d3,9000000000009776796,KIC 9776796,dsct_flag0,,dev
d3,9000000000009777482,KIC 9777482,dsct_flag0,,dev
d3,9000000000009778485,KIC 9778485,dsct_flag0,,holdout
d3,9000000000009784103,KIC 9784103,dsct_flag0,,holdout
d3,9000000000009784357,KIC 9784357,dsct_flag0,,holdout
d3,9000000000009786617,KIC 9786617,dsct_flag0,,holdout
d3,9000000000009786780,KIC 9786780,dsct_flag0,,dev
d3,9000000000009786859,KIC 9786859,dsct_flag0,,holdout
d3,9000000000009786866,KIC 9786866,dsct_flag0,,dev
d3,9000000000009787265,KIC 9787265,dsct_flag0,,holdout
d3,9000000000009788706,KIC 9788706,dsct_flag0,,dev
d3,9000000000009790903,KIC 9790903,dsct_flag0,,holdout
d3,9000000000009812146,KIC 9812146,dsct_flag0,,dev
d3,9000000000009814138,KIC 9814138,dsct_flag0,,dev
d3,9000000000009820713,KIC 9820713,dsct_flag0,,holdout
d3,9000000000009821013,KIC 9821013,dsct_flag0,,holdout
d3,9000000000009822703,KIC 9822703,dsct_flag0,,holdout
d3,9000000000009823527,KIC 9823527,dsct_flag0,,holdout
d3,9000000000009825135,KIC 9825135,dsct_flag0,,holdout
d3,9000000000009825778,KIC 9825778,dsct_flag0,,dev
d3,9000000000009832817,KIC 9832817,dsct_flag0,,holdout
d3,9000000000009833354,KIC 9833354,dsct_flag0,,dev
d3,9000000000009834190,KIC 9834190,dsct_flag0,,dev
d3,9000000000009838007,KIC 9838007,dsct_flag0,,holdout
d3,9000000000009838479,KIC 9838479,dsct_flag0,,holdout
d3,9000000000009838821,KIC 9838821,dsct_flag0,,holdout
d3,9000000000009839139,KIC 9839139,dsct_flag0,,holdout
d3,9000000000009839485,KIC 9839485,dsct_flag0,,holdout
d3,9000000000009840129,KIC 9840129,dsct_flag0,,holdout
d3,9000000000009844904,KIC 9844904,dsct_flag0,,dev
d3,9000000000009845531,KIC 9845531,dsct_flag0,,holdout
d3,9000000000009846224,KIC 9846224,dsct_flag0,,dev
d3,9000000000009846419,KIC 9846419,dsct_flag0,,holdout
d3,9000000000009846850,KIC 9846850,dsct_flag0,,dev
d3,9000000000009846969,KIC 9846969,dsct_flag0,,holdout
d3,9000000000009847134,KIC 9847134,dsct_flag0,,dev
d3,9000000000009848841,KIC 9848841,dsct_flag0,,holdout
d3,9000000000009850957,KIC 9850957,dsct_flag0,,holdout
d3,9000000000009851484,KIC 9851484,dsct_flag0,,dev
d3,9000000000009852050,KIC 9852050,dsct_flag0,,dev
d3,9000000000009873555,KIC 9873555,dsct_flag0,,holdout
d3,9000000000009873626,KIC 9873626,dsct_flag0,,dev
d3,9000000000009873847,KIC 9873847,dsct_flag0,,holdout
d3,9000000000009885669,KIC 9885669,dsct_flag0,,holdout
d3,9000000000009886727,KIC 9886727,dsct_flag0,,holdout
d3,9000000000009892827,KIC 9892827,dsct_flag0,,holdout
d3,9000000000009895266,KIC 9895266,dsct_flag0,,dev
d3,9000000000009896743,KIC 9896743,dsct_flag0,,holdout
d3,9000000000009896939,KIC 9896939,dsct_flag0,,holdout
d3,9000000000009897031,KIC 9897031,dsct_flag0,,holdout
d3,9000000000009897322,KIC 9897322,dsct_flag0,,dev
d3,9000000000009898317,KIC 9898317,dsct_flag0,,holdout
d3,9000000000009898322,KIC 9898322,dsct_flag0,,dev
d3,9000000000009898645,KIC 9898645,dsct_flag0,,holdout
d3,9000000000009904212,KIC 9904212,dsct_flag0,,dev
d3,9000000000009904965,KIC 9904965,dsct_flag0,,holdout
d3,9000000000009907474,KIC 9907474,dsct_flag0,,dev
d3,9000000000009908825,KIC 9908825,dsct_flag0,,holdout
d3,9000000000009909436,KIC 9909436,dsct_flag0,,dev
d3,9000000000009933080,KIC 9933080,dsct_flag0,,dev
d3,9000000000009942268,KIC 9942268,dsct_flag0,,dev
d3,9000000000009942567,KIC 9942567,dsct_flag0,,holdout
d3,9000000000009944208,KIC 9944208,dsct_flag0,,dev
d3,9000000000009946534,KIC 9946534,dsct_flag0,,dev
d3,9000000000009947122,KIC 9947122,dsct_flag0,,dev
d3,9000000000009953736,KIC 9953736,dsct_flag0,,dev
d3,9000000000009954447,KIC 9954447,dsct_flag0,,holdout
d3,9000000000009954637,KIC 9954637,dsct_flag0,,holdout
d3,9000000000009958307,KIC 9958307,dsct_flag0,,holdout
d3,9000000000009963198,KIC 9963198,dsct_flag0,,dev
d3,9000000000009964125,KIC 9964125,dsct_flag0,,holdout
d3,9000000000009965642,KIC 9965642,dsct_flag0,,dev
d3,9000000000009967129,KIC 9967129,dsct_flag0,,holdout
d3,9000000000009967666,KIC 9967666,dsct_flag0,,dev
d3,9000000000009972437,KIC 9972437,dsct_flag0,,holdout
d3,9000000000009992811,KIC 9992811,dsct_flag0,,holdout
d3,9000000000009996313,KIC 9996313,dsct_flag0,,holdout
d3,9000000000009996690,KIC 9996690,dsct_flag0,,dev
d3,9000000000010000823,KIC 10000823,dsct_flag0,,holdout
d3,9000000000010001045,KIC 10001045,dsct_flag0,,holdout
d3,9000000000010001270,KIC 10001270,dsct_flag0,,dev
d3,9000000000010002494,KIC 10002494,dsct_flag0,,dev
d3,9000000000010002780,KIC 10002780,dsct_flag0,,dev
d3,9000000000010003211,KIC 10003211,dsct_flag0,,holdout
d3,9000000000010003810,KIC 10003810,dsct_flag0,,dev
d3,9000000000010005961,KIC 10005961,dsct_flag0,,holdout
d3,9000000000010006929,KIC 10006929,dsct_flag0,,holdout
d3,9000000000010007763,KIC 10007763,dsct_flag0,,holdout
d3,9000000000010008002,KIC 10008002,dsct_flag0,,dev
d3,9000000000010008097,KIC 10008097,dsct_flag0,,holdout
d3,9000000000010010814,KIC 10010814,dsct_flag0,,dev
d3,9000000000010014693,KIC 10014693,dsct_flag0,,holdout
d3,9000000000010016103,KIC 10016103,dsct_flag0,,holdout
d3,9000000000010018286,KIC 10018286,dsct_flag0,,dev
d3,9000000000010022839,KIC 10022839,dsct_flag0,,holdout
d3,9000000000010026297,KIC 10026297,dsct_flag0,,holdout
d3,9000000000010028433,KIC 10028433,dsct_flag0,,holdout
d3,9000000000010057233,KIC 10057233,dsct_flag0,,holdout
d3,9000000000010065165,KIC 10065165,dsct_flag0,,holdout
d3,9000000000010065516,KIC 10065516,dsct_flag0,,dev
d3,9000000000010067056,KIC 10067056,dsct_flag0,,dev
d3,9000000000010068055,KIC 10068055,dsct_flag0,,holdout
d3,9000000000010069131,KIC 10069131,dsct_flag0,,holdout
d3,9000000000010073875,KIC 10073875,dsct_flag0,,holdout
d3,9000000000010073980,KIC 10073980,dsct_flag0,,dev
d3,9000000000010074673,KIC 10074673,dsct_flag0,,holdout
d3,9000000000010078823,KIC 10078823,dsct_flag0,,holdout
d3,9000000000010080372,KIC 10080372,dsct_flag0,,dev
d3,9000000000010082443,KIC 10082443,dsct_flag0,,holdout
d3,9000000000010082941,KIC 10082941,dsct_flag0,,holdout
d3,9000000000010083739,KIC 10083739,dsct_flag0,,holdout
d3,9000000000010090485,KIC 10090485,dsct_flag0,,holdout
d3,9000000000010090947,KIC 10090947,dsct_flag0,,holdout
d3,9000000000010091111,KIC 10091111,dsct_flag0,,holdout
d3,9000000000010097149,KIC 10097149,dsct_flag0,,holdout
d3,9000000000010120971,KIC 10120971,dsct_flag0,,holdout
d3,9000000000010125300,KIC 10125300,dsct_flag0,,dev
d3,9000000000010129408,KIC 10129408,dsct_flag0,,dev
d3,9000000000010133536,KIC 10133536,dsct_flag0,,dev
d3,9000000000010134076,KIC 10134076,dsct_flag0,,dev
d3,9000000000010135958,KIC 10135958,dsct_flag0,,dev
d3,9000000000010139533,KIC 10139533,dsct_flag0,,holdout
d3,9000000000010139993,KIC 10139993,dsct_flag0,,holdout
d3,9000000000010146718,KIC 10146718,dsct_flag0,,dev
d3,9000000000010148156,KIC 10148156,dsct_flag0,,dev
d3,9000000000010148200,KIC 10148200,dsct_flag0,,dev
d3,9000000000010149598,KIC 10149598,dsct_flag0,,dev
d3,9000000000010154581,KIC 10154581,dsct_flag0,,holdout
